"9000";"SER-10003";"TESTER TABLET SAFEPORT CASE";"0.00";"L";"";"7";"36982556"
"9000";"SER-10004";"TESTER INTERFACE BOX OMBYTNING";"4750.00";"L";"";"7";"36982556"
"9000";"SER-10005";"HP ELITEBOOK (TIL TESTER)";"0.00";"L";"";"7";"36982556"
"9000";"SER-10006";"MAGNET LABEL TIL FOTOS - 2021 ->";"69.00";"L";"";"7";"36982556"
"9000";"SER-10007";"ADAS SPEJL (SST)";"16995.00";"L";"";"7";"36982556"
"9000";"SER-G-IDSS";"ISUZU TESTER";"0.00";"L";"";"7";"36982556"
"9000";"SER-G-IDSS-1";"ISUZU TESTER (MX2-T)";"0.00";"L";"";"7";"36982556"
"ADM";"IS-SER001";"ISUZU FORHANDLER NET FEE";"550.00";"L";"";"7";"36982556"
"FRAGT";"FRAGT";"FORSENDELSEOMKOSTNINGER";"0.00";"";"";"7";"36982556"
"FRAGT";"FRAGT1";"FORSENDELSE POST NORD";"0.00";"";"";"7";"36982556"
"FRAGT";"FRAGT2";"FORSENDELSE BRINK";"0.00";"";"";"7";"36982556"
"FRAGT";"FRAGT3";"FORSENDELSE TNT";"0.00";"";"";"7";"36982556"
"FRAGT1";"FRAGT4";"FORSENDELSE INDKØB";"0.00";"";"";"7";"36982556"
"FREMMED";"FR";"DIVERSE";"0.00";"";"";"7";"36982556"
"ISUMAR";"5878153892";"GASKET SETENG";"2115.00";"A";"";"7";"36982556"
"ISUMAR";"8944567412";"ELEMENT OIL FI";"137.50";"A";"";"7";"36982556"
"ISUMAR";"8972112090";"THERMOSTAT";"360.00";"A";"";"7";"36982556"
"ISUMAR";"8972309391";"BELT COOLING F";"182.00";"A";"";"7";"36982556"
"ISURES";"0012543000";"HOSE FUEL,RETU";"431.00";"A";"";"7";"36982556"
"ISURES";"0280506120";"BOLT HEX-HD";"18.00";"A";"";"7";"36982556"
"ISURES";"0280508120";"BOLT CLIP,FUEL";"19.00";"A";"";"7";"36982556"
"ISURES";"0280508160";"BOLT BRKT,FLEX";"18.00";"A";"";"7";"36982556"
"ISURES";"0280508200";"BOLT BRKT,FLEX";"19.00";"A";"";"7";"36982556"
"ISURES";"0280508350";"BOLT CLIP BRKT";"22.25";"A";"";"7";"36982556"
"ISURES";"0280508600";"BOLT THROTTLE";"20.25";"A";"";"7";"36982556"
"ISURES";"0280606120";"BOLT HEAT PROT";"19.00";"A";"";"7";"36982556"
"ISURES";"0280612300";"BOLT BRKT";"33.25";"A";"";"7";"36982556"
"ISURES";"0280612400";"BOLT";"32.00";"A";"";"7";"36982556"
"ISURES";"0286508200";"BOLT";"17.75";"A";"";"7";"36982556"
"ISURES";"0286610250";"BOLT BACK BAR";"21.25";"A";"";"7";"36982556"
"ISURES";"0410108300";"STUD COVER";"20.25";"A";"";"7";"36982556"
"ISURES";"0505410350";"BOLT BRKT,POWE";"18.00";"A";"";"7";"36982556"
"ISURES";"0506410350";"BOLT LAMP,BACK";"18.00";"A";"0505410350";"7";"36982556"
"ISURES";"0741606160";"SCREW ESCUTCHE";"21.25";"A";"";"7";"36982556"
"ISURES";"0911801060";"NUT BRKT";"16.00";"A";"";"7";"36982556"
"ISURES";"0911801100";"NUT BRKT TO BU";"16.00";"A";"";"7";"36982556"
"ISURES";"0911801140";"NUT PIN,RR SPR";"20.25";"A";"";"7";"36982556"
"ISURES";"0911802080";"NUT FLEX HOSE,";"16.00";"A";"";"7";"36982556"
"ISURES";"0956903380";"GASKET SUCTION";"42.25";"A";"";"7";"36982556"
"ISURES";"1096231300";"GASKET BUSHING";"19.00";"A";"";"7";"36982556"
"ISURES";"1096234650";"GASKET COVER T";"66.25";"A";"";"7";"36982556"
"ISURES";"1096234690";"GASKET AIR CMP";"31.00";"A";"5096230020";"7";"36982556"
"ISURES";"1096235410";"GASKET RETURN";"80.25";"A";"";"7";"36982556"
"ISURES";"1096300880";"GASKET";"28.75";"A";"";"7";"36982556"
"ISURES";"1096390340";"GASKET COVER";"182.25";"A";"";"7";"36982556"
"ISURES";"1137700700";"THERMOSTAT";"552.00";"A";"";"7";"36982556"
"ISURES";"1157798160";"ACTUATOR GOV,E";"14866.00";"A";"";"7";"36982556"
"ISURES";"1767980190";"SEAL RR PILLAR";"23.50";"A";"";"7";"36982556"
"ISURES";"1825160280";"FUSE SLOW BLOW";"102.50";"A";"";"7";"36982556"
"ISURES";"1825160281";"FUSE SLOW BLOW";"102.50";"A";"1825160280";"7";"36982556"
"ISURES";"1876100530";"ELEMENT KIT FU";"134.50";"A";"1876100531";"7";"36982556"
"ISURES";"1876100531";"ELEMENT KIT FU";"134.50";"A";"";"7";"36982556"
"ISURES";"1879970080";"FENDER COVER BLACK";"1554.00";"A";"";"7";"36982556"
"ISURES";"1884057500";"T/AXLEOIL";"438.00";"A";"";"7";"36982556"
"ISURES";"5";"HOSE FUEL,RETU";"402.00";"A";"0012543000";"7";"36982556"
"ISURES";"5093000650";"STUD ROCKER AR";"23.25";"A";"";"7";"36982556"
"ISURES";"5095000130";"WASHER EXH PIP";"21.25";"A";"";"7";"36982556"
"ISURES";"5096050050";"PLUG COMMON CH";"43.00";"A";"";"7";"36982556"
"ISURES";"5096230020";"GASKET AIR CMP";"31.00";"A";"";"7";"36982556"
"ISURES";"5111410172";"GASKET CYL HD";"570.00";"A";"5111410691";"7";"36982556"
"ISURES";"5111410690";"GASKET CYL HD";"570.00";"A";"5111410691";"7";"36982556"
"ISURES";"5111410691";"GASKET CYL HD";"570.00";"A";"";"7";"36982556"
"ISURES";"5111410721";"GASKET CYL HD";"645.00";"A";"8970189362";"7";"36982556"
"ISURES";"5157500560";"PUMP ASM FUEL";"2049.00";"A";"8973572650";"7";"36982556"
"ISURES";"5341320020";"GASKET OIL PAN";"18.00";"A";"";"7";"36982556"
"ISURES";"5867600270";"ROCKER PLATE F";"716.00";"A";"";"7";"36982556"
"ISURES";"5867602140";"RUBBER MATSFRT";"844.00";"A";"";"7";"36982556"
"ISURES";"5867605281";"DOOR VISOR FT SET";"870.00";"A";"5867605282";"7";"36982556"
"ISURES";"5867605282";"DOOR VISOR FT SET";"792.00";"A";"";"7";"36982556"
"ISURES";"5867605291";"DOOR VISOR CRW SET";"1272.00";"A";"";"7";"36982556"
"ISURES";"5867605292";"DOOR VISOR FRT & RR SET G-EXP";"1110.00";"A";"5867605293";"7";"36982556"
"ISURES";"5867605293";"DOOR VISOR FRT & RR SET G-EXP";"1110.00";"A";"";"7";"36982556"
"ISURES";"5867605371";"R/TRY LHD CRW SET (GUMMIMÅTTESÆT)";"792.00";"A";"";"7";"36982556"
"ISURES";"5867605372";"R/TRY LHD CRW SET";"854.00";"A";"";"7";"36982556"
"ISURES";"5867605381";"B/LINER OR CRW";"2924.00";"A";"";"7";"36982556"
"ISURES";"5867605411";"B/LINER OR EXT";"3014.00";"A";"";"7";"36982556"
"ISURES";"5867605431";"BED LINER OVER";"5430.00";"A";"5867605432";"7";"36982556"
"ISURES";"5867605432";"BED LINER OVER RAIL,REGULAR";"3678.00";"A";"";"7";"36982556"
"ISURES";"5867605441";"BED LINER UNDER RAILSTANDARD CREW";"2924.00";"A";"";"7";"36982556"
"ISURES";"5867605461";"B/LINER UR EXT";"3074.00";"A";"";"7";"36982556"
"ISURES";"5867605490";"CARGO RAILS CREW";"3170.00";"A";"";"7";"36982556"
"ISURES";"5867605543";"ROOF RAIL";"6490.00";"A";"5867605544";"7";"36982556"
"ISURES";"5867605544";"ROOF RAIL";"4714.00";"A";"";"7";"36982556"
"ISURES";"5867605550";"E/HOOD PROTECTOR";"1306.00";"A";"";"7";"36982556"
"ISURES";"5867605551";"E/HOOD PROTECTOR";"1622.00";"A";"";"7";"36982556"
"ISURES";"5867605552";"E/HOOD PROTECTOR";"1622.00";"A";"";"7";"36982556"
"ISURES";"5867605590";"C/MAT LHD CRW S";"2284.00";"A";"";"7";"36982556"
"ISURES";"5867605593";"C/MAT LHD CRW SET";"1008.00";"A";"";"7";"36982556"
"ISURES";"5867605621";"CANOPY MINERAL GRAY CREW";"40.00";"A";"";"7";"36982556"
"ISURES";"5867605651";"CANOPY NAUTILIUS BLUE CREW";"40.00";"A";"";"7";"36982556"
"ISURES";"5867605671";"CANOPY TUNDRA GREEN CREW";"40.00";"A";"";"7";"36982556"
"ISURES";"5867605780";"FRONT BUMPER GUARD ALL 4X4";"8340.00";"A";"";"7";"36982556"
"ISURES";"5867605940";"BED LINER HOOK LOCK SET 4PC CC";"2812.00";"A";"";"7";"36982556"
"ISURES";"5867605970";"HOOK B/LNR 6PCS";"5050.00";"A";"";"7";"36982556"
"ISURES";"5867605980";"T/LINER B/LNR OR";"1024.00";"A";"";"7";"36982556"
"ISURES";"5867605990";"FINISHER T/LNR";"3558.00";"A";"";"7";"36982556"
"ISURES";"5867606071";"B/LINER UR STD CRW";"1435.00";"";"";"7";"36982556"
"ISURES";"5867606111";"B/LINER UR STD EXT";"1888.00";"A";"";"7";"36982556"
"ISURES";"5867606140";"T/LINER&COMP UR";"1034.00";"A";"";"7";"36982556"
"ISURES";"5867606141";"T/GATE & COMP.SET UR";"658.00";"";"";"7";"36982556"
"ISURES";"5867608150";"LOCK ASM, TAILGATE";"1315.00";"A";"";"7";"36982556"
"ISURES";"5867608360";"RAIN FLAP CANOPY";"82.00";"A";"";"7";"36982556"
"ISURES";"5867608640";"SIDE STEPS EXTEND";"4342.00";"A";"";"7";"36982556"
"ISURES";"5867608800";"FIXING PART SET BED LINER OVER";"954.00";"A";"";"7";"36982556"
"ISURES";"5867608820";"FIXING PART SET BED LINER OVER";"872.00";"A";"";"7";"36982556"
"ISURES";"5867608821";"FITTING KIT UR CRW";"530.00";"";"";"7";"36982556"
"ISURES";"5867608831";"FITTING KIT UR EXT";"492.00";"A";"";"7";"36982556"
"ISURES";"5867608990";"TOWBAR FOR D-MA";"14950.00";"A";"";"7";"36982556"
"ISURES";"5867609010";"T/BAR 3.5T FLANGE 4X4 W/O RR STEP BUMP";"4214.00";"A";"";"7";"36982556"
"ISURES";"5867609322";"FDR LIP&CLD CRW LONG";"13542.00";"A";"";"7";"36982556"
"ISURES";"5867610650";"ROOF RAIL MAT BLACK / G-EXP";"4826.00";"A";"";"7";"36982556"
"ISURES";"5867610651";"ROOF RAIL MAT BLACK";"4826.00";"A";"";"7";"36982556"
"ISURES";"5867610652";"ROOF RAIL MAT BLACK/G-EXP";"3461.00";"A";"";"7";"36982556"
"ISURES";"5867610681";"NUDGE BAR (BLAC";"8856.00";"A";"";"7";"36982556"
"ISURES";"5867611611";"CARPET FLOOR F";"1132.00";"A";"";"7";"36982556"
"ISURES";"5867612050";"ROCKER PLATES RED ILLUMI FR+RR";"2610.00";"A";"";"7";"36982556"
"ISURES";"5867612090";"ROOF RAIL COVER RH SET MATT BL";"1204.00";"A";"";"7";"36982556"
"ISURES";"5867612091";"ROOF RAIL COVER";"1236.00";"A";"5867612092";"7";"36982556"
"ISURES";"5867612092";"ROOF RAIL COVER RH SET MATT BL";"1120.00";"A";"";"7";"36982556"
"ISURES";"5867612100";"ROOF RAIL COVER LH SET MATT BL";"1052.00";"A";"";"7";"36982556"
"ISURES";"5867612101";"ROOF RAIL COVER";"1236.00";"A";"";"7";"36982556"
"ISURES";"5867613590";"OR T/GATE & COMP ALL";"1204.00";"A";"";"7";"36982556"
"ISURES";"5867613591";"T/GATE & COMP. SET OR CREW/EXT";"508.00";"A";"5867613590";"7";"36982556"
"ISURES";"5867613681";"PREMIUM C/MAT";"4842.00";"A";"";"7";"36982556"
"ISURES";"5867614340";"ENGINE HOOD PRO";"3722.00";"A";"5867614342";"7";"36982556"
"ISURES";"5867614341";"ENGINE HOOD PRO";"3954.00";"A";"";"7";"36982556"
"ISURES";"5867614342";"ENGINE HOOD PROTECTOR";"2058.00";"A";"";"7";"36982556"
"ISURES";"5867614630";"B/LINER OR STD CRW";"1888.00";"A";"";"7";"36982556"
"ISURES";"5867614720";"B/LINER OR STD EXT";"1888.00";"A";"";"7";"36982556"
"ISURES";"5867614970";"PILLAR FILM CREW G-EXP";"476.00";"A";"";"7";"36982556"
"ISURES";"5867614980";"PILLAR FILM SET EXT";"380.00";"A";"";"7";"36982556"
"ISURES";"5867615641";"DECAL X-SERIES";"1436.00";"A";"";"7";"36982556"
"ISURES";"5867615651";"DECAL X-SERIES";"1436.00";"A";"";"7";"36982556"
"ISURES";"5867616290";"CLIP RUBBER MAT";"29.00";"A";"";"7";"36982556"
"ISURES";"5867619090";"FITTING KIT OR EXT";"476.00";"A";"";"7";"36982556"
"ISURES";"5867619130";"HOOK LOCK SET OR CRW";"460.00";"A";"";"7";"36982556"
"ISURES";"5867619140";"U-CLIP OR CREW/EXT";"80.00";"A";"";"7";"36982556"
"ISURES";"5867619160";"HOOK LOCK SET OR EXT";"380.00";"A";"";"7";"36982556"
"ISURES";"5867619170";"FITTING KIT OR CRW";"508.00";"A";"";"7";"36982556"
"ISURES";"5867619430";"U-CLIP SET UR CREW/EXT";"248.00";"";"";"7";"36982556"
"ISURES";"5867629101";"RUP EXTENSION ASM";"2498.00";"A";"";"7";"36982556"
"ISURES";"5867630720";"DOOR HANDLE";"798.00";"A";"";"7";"36982556"
"ISURES";"5867630730";"DOOR HANDLE";"598.00";"A";"";"7";"36982556"
"ISURES";"5867633220";"ROOF CROSS BAR";"6035.00";"A";"";"7";"36982556"
"ISURES";"5873110820";"RING SET PISTO";"262.75";"A";"";"7";"36982556"
"ISURES";"5873111300";"ENGINE ASM PARTIAL";"0.00";"A";"5873114080";"7";"36982556"
"ISURES";"5873111303";"ENGINE ASM PAR";"42399.00";"C";"";"7";"36982556"
"ISURES";"5873111482";"PUMP ASM WATER";"3022.00";"A";"";"7";"36982556"
"ISURES";"5873113250";"W9068 KITINJ,NUT";"24.75";"A";"";"7";"36982556"
"ISURES";"5873113260";"W9068 KITINJ,GASKET";"36.00";"A";"";"7";"36982556"
"ISURES";"5873113280";"W9071 KITGEAR,CAM";"3167.00";"A";"";"7";"36982556"
"ISURES";"5873113330";"T0129/W9071 KIT GASKET,HDCOVE";"100.50";"A";"";"7";"36982556"
"ISURES";"5873114080";"ENGINE ASM PARTIAL";"16.00";"A";"5873111300";"7";"36982556"
"ISURES";"5874119870";"TWIN TURBO DECAL";"110.00";"A";"";"7";"36982556"
"ISURES";"5874122510";"STICKERISUZU TAILGATE#WHITE";"334.00";"A";"";"7";"36982556"
"ISURES";"5874122520";"STICKERISUZU TAILGATE#CHROME";"586.00";"A";"";"7";"36982556"
"ISURES";"5874122810";"W9077 LEAF SET WO/SUPPORTER";"1970.00";"A";"";"7";"36982556"
"ISURES";"5874123330";"W9080 KIT LEAF ASSY WITHOUT";"3372.00";"A";"";"7";"36982556"
"ISURES";"5874123340";"W9080 KIT PARKING BRAKE";"694.00";"A";"";"7";"36982556"
"ISURES";"5877030010";"ISUZU ATF WSI 4L";"567.00";"A";"";"7";"36982556"
"ISURES";"5877030020";"ISUZU ATF WSI 18L";"1985.00";"A";"";"7";"36982556"
"ISURES";"5877030030";"ISUZU ATF WSI 1L";"196.00";"A";"";"7";"36982556"
"ISURES";"5878136944";"GASKET SETENG";"1493.00";"A";"5878136945";"7";"36982556"
"ISURES";"5878136945";"GASKET SET ENG";"1493.00";"A";"";"7";"36982556"
"ISURES";"5878168630";"GASKET SET ENG";"3390.00";"A";"";"7";"36982556"
"ISURES";"5878324310";"SHOE KIT BRK,RR";"0.00";"A";"8978354480";"7";"36982556"
"ISURES";"5884021170";"WRENCHFT.HUB";"2026.00";"A";"";"7";"36982556"
"ISURES";"5884026750";"COMPRESSION GAU";"6782.00";"A";"";"7";"36982556"
"ISURES";"5884028220";"WRENCH";"1659.00";"A";"";"7";"36982556"
"ISURES";"5884031780";"OIL SEAL INSTAL";"8706.00";"A";"";"7";"36982556"
"ISURES";"5884031800";"COMPRESSION GAU";"4413.00";"A";"";"7";"36982556"
"ISURES";"5884032210";"SLEEVE";"6900.00";"A";"";"7";"36982556"
"ISURES";"5884032250";"RR OIL SEAL INSTALLER";"12182.00";"A";"";"7";"36982556"
"ISURES";"5885000240";"U508STD LEAD FREE";"15368.00";"A";"";"7";"36982556"
"ISURES";"6202060S";"BREMSESKIVE HD";"1246.00";"C";"";"7";"36982556"
"ISURES";"6821778";"BREMSEKLODSER HD";"1196.00";"B";"6821778X";"7";"36982556"
"ISURES";"6821778X";"BREMSEKLODSER HD";"1246.00";"C";"";"7";"36982556"
"ISURES";"8159546490";"SUPPORT WINDSH";"119.25";"A";"";"7";"36982556"
"ISURES";"8941060403";"WASHER CORRUGA";"37.25";"A";"";"7";"36982556"
"ISURES";"8941222625";"INJ NOZZLE ASM";"2224.00";"A";"";"7";"36982556"
"ISURES";"8941258591";"GASKET INJ NOZ";"63.75";"A";"8971713310";"7";"36982556"
"ISURES";"8941318931";"PIPE EXH,RR";"2122.00";"A";"";"7";"36982556"
"ISURES";"8941339700";"WASHER FLYWHEE";"70.00";"A";"8981717000";"7";"36982556"
"ISURES";"8941434790";"ELEMENT FUEL F";"140.25";"A";"8944147963";"7";"36982556"
"ISURES";"8941558690";"STUD TURBOCHAR";"80.25";"A";"";"7";"36982556"
"ISURES";"8941567000";"COVER CHECK HO";"132.25";"A";"";"7";"36982556"
"ISURES";"8941583280";"GASKET DRAIN P";"22.25";"A";"8979125310";"7";"36982556"
"ISURES";"8941592420";"PIPE ASMFUEL";"1032.00";"A";"";"7";"36982556"
"ISURES";"8941734120";"GASKET RELIEF";"34.25";"A";"";"7";"36982556"
"ISURES";"8941789300";"SHIM AXLE SHAF";"23.25";"A";"";"7";"36982556"
"ISURES";"8941789310";"SHIM AXLE SHAF";"23.25";"A";"";"7";"36982556"
"ISURES";"8942152110";"CLIP MUD GUARD";"20.25";"A";"";"7";"36982556"
"ISURES";"8942211500";"RIVET INNER LI";"22.25";"A";"";"7";"36982556"
"ISURES";"8942223140";"NUT ENGINE CON";"18.00";"A";"";"7";"36982556"
"ISURES";"8942269430";"BREATHER FRT A";"56.00";"A";"";"7";"36982556"
"ISURES";"8942270410";"BEARING HUB OU";"597.00";"A";"";"7";"36982556"
"ISURES";"8942322250";"RELAY CHARGE W";"256.75";"A";"";"7";"36982556"
"ISURES";"8942348973";"RUBBER HELPER,";"659.00";"A";"";"7";"36982556"
"ISURES";"8942356270";"RELAY CHARGE &";"256.75";"A";"8942322250";"7";"36982556"
"ISURES";"8942395010";"COLLAR SPLIT";"23.25";"A";"";"7";"36982556"
"ISURES";"8942417660";"LEVER ASM RELA";"2235.00";"A";"8970393251";"7";"36982556"
"ISURES";"8942479031";"GASKET HD TO C";"174.00";"A";"8973494161";"7";"36982556"
"ISURES";"8942575920";"GASKET NOZZLE";"50.25";"A";"";"7";"36982556"
"ISURES";"8942588190";"BEARING HUB IN";"656.00";"A";"";"7";"36982556"
"ISURES";"8942790430";"SCREW STRG SHA";"23.25";"A";"";"7";"36982556"
"ISURES";"8942919270";"GROMMET SCREW,";"19.00";"A";"";"7";"36982556"
"ISURES";"8943184091";"COVER DUST,PIN";"56.00";"A";"";"7";"36982556"
"ISURES";"8943185202";"SEAL OIL,FINAL";"72.00";"A";"";"7";"36982556"
"ISURES";"8943589126";"LAMP ASM RR CO";"1726.00";"A";"8971655300";"7";"36982556"
"ISURES";"8943589136";"LAMP ASM RR CO";"1709.00";"A";"8971655310";"7";"36982556"
"ISURES";"8943685010";"NUT COOLER";"36.00";"A";"";"7";"36982556"
"ISURES";"8943692993";"ELEMENT KIT FU";"438.00";"A";"8980374800";"7";"36982556"
"ISURES";"8943708280";"GASKET OIL COO";"42.00";"A";"";"7";"36982556"
"ISURES";"8943762611";"NUT DRIVING PI";"132.25";"A";"";"7";"36982556"
"ISURES";"8943762620";"NUT FINAL DRIV";"64.75";"A";"";"7";"36982556"
"ISURES";"8943794410";"BLOCK SHIFT,CL";"1097.00";"A";"";"7";"36982556"
"ISURES";"8943890600";"CLIP OIL PIPE";"17.75";"A";"";"7";"36982556"
"ISURES";"8943891951";"CYLINDER SLAVE";"1196.00";"A";"";"7";"36982556"
"ISURES";"8943897601";"RELAY QOS";"2024.00";"A";"";"7";"36982556"
"ISURES";"8944077080";"BEARING KNUCKL";"102.50";"A";"";"7";"36982556"
"ISURES";"8944077110";"SEALOIL";"54.75";"A";"8980365940";"7";"36982556"
"ISURES";"8944077180";"WASHER THRUST,";"37.50";"A";"";"7";"36982556"
"ISURES";"8944077240";"BEARING AXLE S";"115.00";"A";"";"7";"36982556"
"ISURES";"8944147963";"ELEMENT FUEL FILTER";"140.25";"A";"";"7";"36982556"
"ISURES";"8944347700";"SPACER WINDSHI";"16.75";"A";"";"7";"36982556"
"ISURES";"8944353081";"PIN CROSS,DIFF";"119.75";"A";"";"7";"36982556"
"ISURES";"8944353430";"WASHER THRUST,";"64.75";"A";"";"7";"36982556"
"ISURES";"8944353440";"WASHER THRUST,";"64.75";"A";"";"7";"36982556"
"ISURES";"8944353450";"WASHER THRUST,";"64.75";"A";"";"7";"36982556"
"ISURES";"8944353460";"WASHER THRUST,";"64.75";"A";"";"7";"36982556"
"ISURES";"8944353470";"WASHER THRUST,";"64.75";"A";"";"7";"36982556"
"ISURES";"8944353550";"BEARING DIFF C";"358.00";"A";"";"7";"36982556"
"ISURES";"8944420990";"BUSHING";"33.50";"A";"";"7";"36982556"
"ISURES";"8944423980";"WASHER LK,FRT";"34.25";"A";"";"7";"36982556"
"ISURES";"8944423991";"NUT ADJ,FRT HU";"200.75";"A";"";"7";"36982556"
"ISURES";"8944489841";"ELEMENT KIT FU";"168.00";"A";"";"7";"36982556"
"ISURES";"8944556670";"BOLT CYL HD TO";"56.00";"A";"8971334161";"7";"36982556"
"ISURES";"8944627340";"GASKET OIL FIL";"29.25";"A";"";"7";"36982556"
"ISURES";"8944720990";"BEARING FINAL";"257.50";"A";"";"7";"36982556"
"ISURES";"8944721180";"COLLAR DIST, C";"132.25";"A";"";"7";"36982556"
"ISURES";"8944832230";"PAD KIT CALIPE";"1691.00";"A";"8970666100";"7";"36982556"
"ISURES";"8970123341";"VALVE ASM LOAD";"3128.00";"A";"";"7";"36982556"
"ISURES";"8970181252";"LINK RR STABIL";"357.00";"A";"";"7";"36982556"
"ISURES";"8970189362";"GASKET CYL HD";"645.00";"A";"";"7";"36982556"
"ISURES";"8970214012";"FLYWHEEL";"3517.00";"A";"";"7";"36982556"
"ISURES";"8970350831";"SHOE ASM BRAKE";"550.00";"A";"";"7";"36982556"
"ISURES";"8970350840";"SHOE BRK,FRT";"458.00";"A";"";"7";"36982556"
"ISURES";"8970353830";"NUT STAB BAR";"28.50";"A";"";"7";"36982556"
"ISURES";"8970353852";"LEVER ASM RELA";"2162.00";"A";"";"7";"36982556"
"ISURES";"8970388311";"PLATE ASM PRESSURE,CLU";"2424.00";"A";"8970388313";"7";"36982556"
"ISURES";"8970388312";"PLATE ASM PRES";"2424.00";"A";"8970388313";"7";"36982556"
"ISURES";"8970388313";"PLATE ASM PRESSURE,CLU";"2424.00";"A";"8970388311";"7";"36982556"
"ISURES";"8970392660";"FORK SHIFT,CLU";"320.75";"A";"8973656540";"7";"36982556"
"ISURES";"8970393251";"LEVER ASM RELA";"2235.00";"A";"";"7";"36982556"
"ISURES";"8970420280";"GASKET EXH. SI";"169.00";"A";"";"7";"36982556"
"ISURES";"8970467053";"SEAL OIL,RR CO";"68.75";"A";"";"7";"36982556"
"ISURES";"8970477372";"BAR STAB,RR SU";"2530.00";"A";"";"7";"36982556"
"ISURES";"8970494750";"WASHER STAB";"20.00";"A";"";"7";"36982556"
"ISURES";"8970497081";"ELEMENT OIL FILTER";"234.00";"A";"8944147963";"7";"36982556"
"ISURES";"8970622940";"FILTER AIR CLEAN";"841.00";"A";"";"7";"36982556"
"ISURES";"897062294051";"FILTER AIR CLEANER";"295.00";"";"";"7";"36982556"
"ISURES";"8970663450";"DISC CLUTCH";"1454.00";"A";"8980806610";"7";"36982556"
"ISURES";"8970666100";"PAD KIT CALIPE";"1691.00";"A";"";"7";"36982556"
"ISURES";"8970692870";"GASKET PIPE TO";"61.50";"A";"8973814560";"7";"36982556"
"ISURES";"8970715611";"SEAL OIL,CR/SH";"310.75";"A";"";"7";"36982556"
"ISURES";"8970808970";"JOURNAL ASM PR";"1346.00";"A";"8970808971";"7";"36982556"
"ISURES";"8970808971";"JOURNAL ASM PR";"1346.00";"A";"";"7";"36982556"
